_MEMBER_MyList,_LogP_MyList,GO,_PATTERN_,_RANK_,GiniIndex,Category,CategoryID,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),EvidenceCutoff
1,-3.6,C0242292,M1,1,0,DisGeNET,35,McCune-Albright Syndrome,,-3.6,9,6,30169,45,374,5,1.3,0.59,3479|3569|3845|5308|8802,IGF1|IL6|KRAS|PITX2|SUCLG1,-2.7,0
1,-3.6,C0262405,M1,1,0,DisGeNET,35,Cerebral dysfunction,,-3.6,9,6,30169,45,374,5,1.3,0.59,1499|3146|3479|3569|5447,CTNNB1|HMGB1|IGF1|IL6|POR,-2.7,0
1,-3.6,C0263628,M1,1,0,DisGeNET,35,Tumoral calcinosis,,-3.6,9,6,30169,45,374,5,1.3,0.59,3717|4851|7040|7157|80781,JAK2|NOTCH1|TGFB1|TP53|COL18A1,-2.7,0
1,-3.6,C0574143,M1,1,0,DisGeNET,35,Liver calculus,,-3.6,9,6,30169,45,374,5,1.3,0.59,1029|1432|1956|3845|5594,CDKN2A|MAPK14|EGFR|KRAS|MAPK1,-2.7,0
1,-3.6,C2673431,M1,1,0,DisGeNET,35,Abnormality of the periventricular white matter,,-3.6,9,6,30169,45,374,5,1.3,0.59,998|1161|5879|11277|23400,CDC42|ERCC8|RAC1|TREX1|ATP13A2,-2.7,0
1,-3.6,C0021167,M1,1,0,DisGeNET,35,Incontinence,,-3.6,6.9,5.6,30169,70,374,6,1.6,0.65,367|2064|2099|3569|3576|4810,AR|ERBB2|ESR1|IL6|CXCL8|NHS,-2.7,0
1,-3.6,C1842581,M1,1,0,DisGeNET,35,Abnormal corpus callosum morphology,,-3.6,6.9,5.6,30169,70,374,6,1.6,0.65,1000|2290|6598|8289|9342|23322,CDH2|FOXG1|SMARCB1|ARID1A|SNAP29|RPGRIP1L,-2.7,0
1,-3.6,C1883018,M1,1,0,DisGeNET,35,Severe Aplastic Anemia,,-3.6,6.9,5.6,30169,70,374,6,1.6,0.65,1161|3569|3576|4851|6774|83990,ERCC8|IL6|CXCL8|NOTCH1|STAT3|BRIP1,-2.7,0
1,-3.6,C4277682,M1,1,0,DisGeNET,35,Chemical and Drug Induced Liver Injury,,-3.6,2.8,4.4,30169,461,374,16,4.3,1,841|1499|2052|2512|2950|3075|3146|3251|3479|3569|4722|4851|5465|5469|6648|7422,CASP8|CTNNB1|EPHX1|FTL|GSTP1|CFH|HMGB1|HPRT1|IGF1|IL6|NDUFS3|NOTCH1|PPARA|MED1|SOD2|VEGFA,-2.7,0
1,-3.6,C4552091,M1,1,0,DisGeNET,35,"Polyarthritis, Juvenile, Rheumatoid Factor Negative",,-3.6,4.9,5,30169,131,374,8,2.1,0.75,1950|2353|2812|3725|3845|5352|5594|6774,EGF|FOS|GP1BB|JUN|KRAS|PLOD2|MAPK1|STAT3,-2.7,0
1,-3.6,C4704862,M1,1,0,DisGeNET,35,"Polyarthritis, Juvenile, Rheumatoid Factor Positive",,-3.6,4.9,5,30169,131,374,8,2.1,0.75,1950|2353|2812|3725|3845|5352|5594|6774,EGF|FOS|GP1BB|JUN|KRAS|PLOD2|MAPK1|STAT3,-2.7,0
1,-3.6,C0546126,M1,1,0,DisGeNET,35,Acute Confusional Senile Dementia,,-3.6,5.7,5.3,30169,99,374,7,1.9,0.7,596|1565|2099|3479|3630|6648|7422,BCL2|CYP2D6|ESR1|IGF1|INS|SOD2|VEGFA,-2.7,0
1,-3.6,C0750900,M1,1,0,DisGeNET,35,"Alzheimer's Disease, Focal Onset",,-3.6,5.7,5.3,30169,99,374,7,1.9,0.7,596|1565|2099|3479|3630|6648|7422,BCL2|CYP2D6|ESR1|IGF1|INS|SOD2|VEGFA,-2.7,0
1,-3.6,C0024306,M1,1,0,DisGeNET,35,"Lymphoma, Undifferentiated",,-3.6,13,6.7,30169,25,374,4,1.1,0.53,596|2052|2214|11200,BCL2|EPHX1|FCGR3A|CHEK2,-2.7,0
1,-3.6,C0024586,M1,1,0,DisGeNET,35,Malignant Carcinoid Syndrome,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,1565|3479|4851|91662,CYP2D6|IGF1|NOTCH1|NLRP12,-2.7,0
1,-3.6,C0026766,M1,1,0,DisGeNET,35,Multiple Organ Failure,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,240|3146|5054|5594,ALOX5|HMGB1|SERPINE1|MAPK1,-2.7,0
1,-3.6,C0026961,M1,1,0,DisGeNET,35,Mydriasis,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,3569|3576|5192|23451,IL6|CXCL8|PEX10|SF3B1,-2.7,0
1,-3.6,C0030779,M1,1,0,DisGeNET,35,Pelger-Huet Anomaly,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,5970|6338|6340|7157,RELA|SCNN1B|SCNN1G|TP53,-2.7,0
1,-3.6,C0175695,M1,1,0,DisGeNET,35,Sotos' syndrome,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,3479|5290|5594|7389,IGF1|PIK3CA|MAPK1|UROD,-2.7,0
1,-3.6,C0263661,M1,1,0,DisGeNET,35,Disorder of skeletal system,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,2260|2263|4853|56975,FGFR1|FGFR2|NOTCH2|FAM20C,-2.7,0
1,-3.6,C0282528,M1,1,0,DisGeNET,35,Peroxisomal Disorders,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,5189|5192|5828|8504,PEX1|PEX10|PEX2|PEX3,-2.7,0
1,-3.6,C0342573,M1,1,0,DisGeNET,35,PITUITARY DWARFISM I,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,675|3479|3981|51574,BRCA2|IGF1|LIG4|LARP7,-2.7,0
1,-3.6,C0431406,M1,1,0,DisGeNET,35,Asymmetric crying face association,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,367|2138|2812|6899,AR|EYA1|GP1BB|TBX1,-2.7,0
1,-3.6,C0948444,M1,1,0,DisGeNET,35,Mitochondrial DNA mutation,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,2706|3630|5290|5291,GJB2|INS|PIK3CA|PIK3CB,-2.7,0
1,-3.6,C1306557,M1,1,0,DisGeNET,35,Chronic venous insufficiency,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,5290|5291|7040|7422,PIK3CA|PIK3CB|TGFB1|VEGFA,-2.7,0
1,-3.6,C1843392,M1,1,0,DisGeNET,35,Death in childhood,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,2068|5873|10535|84153,ERCC2|RAB27A|RNASEH2A|RNASEH2C,-2.7,0
1,-3.6,C1868085,M1,1,0,DisGeNET,35,Craniofacial hyperostosis,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,2068|2260|3845|4038,ERCC2|FGFR1|KRAS|LRP4,-2.7,0
1,-3.6,C2673946,M1,1,0,DisGeNET,35,Foveal hypoplasia (finding),,-3.6,13,6.7,30169,25,374,4,1.1,0.53,11234|89781|388552|392255,HPS5|HPS4|BLOC1S3|GDF6,-2.7,0
1,-3.6,C2936476,M1,1,0,DisGeNET,35,Chronic Liver Failure,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,4128|23322|57545|91147,MAOA|RPGRIP1L|CC2D2A|TMEM67,-2.7,0
1,-3.6,C3539920,M1,1,0,DisGeNET,35,"ECTODERMAL DYSPLASIA 11B, HYPOHIDROTIC/HAIR/TOOTH TYPE, AUTOSOMAL RECESSIVE",,-3.6,13,6.7,30169,25,374,4,1.1,0.53,998|1950|2706|5879,CDC42|EGF|GJB2|RAC1,-2.7,0
1,-3.6,C3887494,M1,1,0,DisGeNET,35,"ECTODERMAL DYSPLASIA 10B, HYPOHIDROTIC/HAIR/TOOTH TYPE, AUTOSOMAL RECESSIVE",,-3.6,13,6.7,30169,25,374,4,1.1,0.53,998|1950|2706|5879,CDC42|EGF|GJB2|RAC1,-2.7,0
1,-3.6,C3887558,M1,1,0,DisGeNET,35,Hemophagocytic Syndrome,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,1130|3257|5873|8546,LYST|HPS1|RAB27A|AP3B1,-2.7,0
1,-3.6,C4020962,M1,1,0,DisGeNET,35,Enlarged thorax,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,2200|3845|5781|23363,FBN1|KRAS|PTPN11|OBSL1,-2.7,0
1,-3.6,C4024890,M1,1,0,DisGeNET,35,Excessive wrinkled skin,,-3.6,13,6.7,30169,25,374,4,1.1,0.53,3845|5295|5728|5781,KRAS|PIK3R1|PTEN|PTPN11,-2.7,0
1,-3.6,C4049830,M1,1,0,DisGeNET,35,"Focal seizures, afebril",,-3.6,13,6.7,30169,25,374,4,1.1,0.53,1188|3736|6559|170302,CLCNKB|KCNA1|SLC12A3|ARX,-2.7,0
1,-3.6,C0008495,M1,1,0,DisGeNET,35,Chorioamnionitis,,-3.6,4.9,5,30169,132,374,8,2.1,0.75,617|1499|3569|3576|4790|5447|7040|7422,BCS1L|CTNNB1|IL6|CXCL8|NFKB1|POR|TGFB1|VEGFA,-2.7,0
1,-3.6,C0024790,M1,1,0,DisGeNET,35,Paroxysmal nocturnal hemoglobinuria,,-3.6,4.9,5,30169,132,374,8,2.1,0.75,207|2214|3075|3251|3479|3569|3717|6905,AKT1|FCGR3A|CFH|HPRT1|IGF1|IL6|JAK2|TBCE,-2.7,0
1,-3.6,C0010414,M1,1,0,DisGeNET,35,Infection by Cryptococcus neoformans,,-3.6,4.3,4.9,30169,167,374,9,2.4,0.79,2212|2214|3569|4281|4790|5308|5594|10413|51360,FCGR2A|FCGR3A|IL6|MID1|NFKB1|PITX2|MAPK1|YAP1|MBTPS2,-2.7,0
1,-3.6,C0003635,M1,1,0,DisGeNET,35,Apraxias,,-3.6,6.8,5.5,30169,71,374,6,1.6,0.65,1499|2290|3630|4204|6774|11277,CTNNB1|FOXG1|INS|MECP2|STAT3|TREX1,-2.7,0
1,-3.6,C1844505,M1,1,0,DisGeNET,35,Pointed chin,,-3.6,6.8,5.5,30169,71,374,6,1.6,0.65,25|2248|4853|5594|23363|26128,ABL1|FGF3|NOTCH2|MAPK1|OBSL1|KIFBP,-2.7,0
1,-3.6,C0595995,M1,1,0,DisGeNET,35,Idiopathic scoliosis,,-3.6,8.8,5.9,30169,46,374,5,1.3,0.59,596|2099|2706|3569|7040,BCL2|ESR1|GJB2|IL6|TGFB1,-2.7,0
1,-3.6,C1301363,M1,1,0,DisGeNET,35,Blastic plasmacytoid dendritic cell neoplasm,,-3.6,8.8,5.9,30169,46,374,5,1.3,0.59,596|1027|1029|4790|7157,BCL2|CDKN1B|CDKN2A|NFKB1|TP53,-2.7,0
1,-3.6,C1709457,M1,1,0,DisGeNET,35,Papillary Thyroid Microcarcinoma,,-3.6,8.8,5.9,30169,46,374,5,1.3,0.59,595|1027|4835|7157|7422,CCND1|CDKN1B|NQO2|TP53|VEGFA,-2.7,0
1,-3.6,C1262760,M1,1,0,DisGeNET,35,"Hepatitis, Drug-Induced",,-3.6,2.9,4.4,30169,418,374,15,4,1,1499|2052|2512|2950|3075|3146|3251|3479|3569|4722|4851|5465|5469|6648|7422,CTNNB1|EPHX1|FTL|GSTP1|CFH|HMGB1|HPRT1|IGF1|IL6|NDUFS3|NOTCH1|PPARA|MED1|SOD2|VEGFA,-2.7,0
1,-3.6,C4021786,M1,1,0,DisGeNET,35,Atypical scarring of skin,,-3.6,5.6,5.2,30169,101,374,7,1.9,0.7,583|1161|1290|5351|7401|7439|10002,BBS2|ERCC8|COL5A2|PLOD1|CLRN1|BEST1|NR2E3,-2.7,0
1,-3.6,C0014772,M1,1,0,DisGeNET,35,Red Blood Cell Count measurement,,-3.6,2.4,4.1,30169,717,374,21,5.6,1.2,472|545|596|1108|1890|3146|3717|4149|4790|5054|5290|5781|7157|7422|8850|51422|57545|79621|81027|83990|388552,ATM|ATR|BCL2|CHD4|TYMP|HMGB1|JAK2|MAX|NFKB1|SERPINE1|PIK3CA|PTPN11|TP53|VEGFA|KAT2B|PRKAG2|CC2D2A|RNASEH2B|TUBB1|BRIP1|BLOC1S3,-2.7,0
1,-3.6,C0002888,M1,1,0,DisGeNET,35,"Anemia, Megaloblastic",,-3.6,12,6.5,30169,26,374,4,1.1,0.53,3251|7157|7466|10560,HPRT1|TP53|WFS1|SLC19A2,-2.7,0
1,-3.6,C0040963,M1,1,0,DisGeNET,35,Tricuspid Valve Stenosis,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,5194|6559|7157|23322,PEX13|SLC12A3|TP53|RPGRIP1L,-2.7,0
1,-3.6,C0241181,M1,1,0,DisGeNET,35,Fragile skin,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,1290|5317|7389|113189,COL5A2|PKP1|UROD|CHST14,-2.7,0
1,-3.6,C0265224,M1,1,0,DisGeNET,35,Freeman-Sheldon syndrome,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,1723|3479|4982|7040,DHODH|IGF1|TNFRSF11B|TGFB1,-2.7,0
1,-3.6,C0268450,M1,1,0,DisGeNET,35,Gitelman Syndrome,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,1188|3758|6559|7439,CLCNKB|KCNJ1|SLC12A3|BEST1,-2.7,0
1,-3.6,C0282667,M1,1,0,DisGeNET,35,"Infant, Very Low Birth Weight",,-3.6,12,6.5,30169,26,374,4,1.1,0.53,3479|3569|5873|7040,IGF1|IL6|RAB27A|TGFB1,-2.7,0
1,-3.6,C0578575,M1,1,0,DisGeNET,35,Dissection of proximal aorta,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,2200|3569|3717|9939,FBN1|IL6|JAK2|RBM8A,-2.7,0
1,-3.6,C1257963,M1,1,0,DisGeNET,35,Endogenous Hyperinsulinism,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,2200|2746|3630|3667,FBN1|GLUD1|INS|IRS1,-2.7,0
1,-3.6,C1257964,M1,1,0,DisGeNET,35,Exogenous Hyperinsulinism,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,2200|2746|3630|3667,FBN1|GLUD1|INS|IRS1,-2.7,0
1,-3.6,C1865186,M1,1,0,DisGeNET,35,Bell-shaped thorax,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,1302|2263|5189|6913,COL11A2|FGFR2|PEX1|TBX15,-2.7,0
1,-3.6,C1865349,M1,1,0,DisGeNET,35,Ethylmalonic encephalopathy,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,224|1890|3569|6648,ALDH3A2|TYMP|IL6|SOD2,-2.7,0
1,-3.6,C3839753,M1,1,0,DisGeNET,35,Abnormality of nail of toe,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,2706|5189|22930|25782,GJB2|PEX1|RAB3GAP1|RAB3GAP2,-2.7,0
1,-3.6,C3899665,M1,1,0,DisGeNET,35,Childhood Epithelioid Hemangioendothelioma,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,7157|7422|10413|25937,TP53|VEGFA|YAP1|WWTR1,-2.7,0
1,-3.6,C3900104,M1,1,0,DisGeNET,35,Adult Epithelioid Hemangioendothelioma,,-3.6,12,6.5,30169,26,374,4,1.1,0.53,7157|7422|10413|25937,TP53|VEGFA|YAP1|WWTR1,-2.7,0
1,-3.5,C0026884,M1,1,0,DisGeNET,35,Mutism,,-3.5,8.6,5.8,30169,47,374,5,1.3,0.59,2260|2512|2733|3845|79813,FGFR1|FTL|GLE1|KRAS|EHMT1,-2.7,0
1,-3.5,C0520739,M1,1,0,DisGeNET,35,Hereditary pyropoikilocytosis,,-3.5,8.6,5.8,30169,47,374,5,1.3,0.59,1029|1956|3845|4292|7439,CDKN2A|EGFR|KRAS|MLH1|BEST1,-2.7,0
1,-3.5,C1443924,M1,1,0,DisGeNET,35,Severe diarrhea,,-3.5,8.6,5.8,30169,47,374,5,1.3,0.59,672|2064|2067|3075|4072,BRCA1|ERBB2|ERCC1|CFH|EPCAM,-2.7,0
1,-3.5,C3472614,M1,1,0,DisGeNET,35,Plasmablastic lymphoma,,-3.5,8.6,5.8,30169,47,374,5,1.3,0.59,596|1029|1499|3569|4851,BCL2|CDKN2A|CTNNB1|IL6|NOTCH1,-2.7,0
1,-3.5,C3665349,M1,1,0,DisGeNET,35,Secondary hypothyroidism,,-3.5,8.6,5.8,30169,47,374,5,1.3,0.59,1499|4771|6598|55131|91147,CTNNB1|NF2|SMARCB1|RBM28|TMEM67,-2.7,0
1,-3.5,C0022333,M1,1,0,DisGeNET,35,Jacksonian Seizure,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0030201,M1,1,0,DisGeNET,35,"Pain, Postoperative",,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,268|1565|2317|3569|4128|5290|5291,AMH|CYP2D6|FLNB|IL6|MAOA|PIK3CA|PIK3CB,-2.7,0
1,-3.5,C0035439,M1,1,0,DisGeNET,35,Rheumatic Heart Disease,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1029|1432|2668|3479|3569|6774|7040,CDKN2A|MAPK14|GDNF|IGF1|IL6|STAT3|TGFB1,-2.7,0
1,-3.5,C0422850,M1,1,0,DisGeNET,35,"Seizures, Somatosensory",,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0422852,M1,1,0,DisGeNET,35,"Seizures, Auditory",,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0422853,M1,1,0,DisGeNET,35,Olfactory seizure,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0422854,M1,1,0,DisGeNET,35,Gustatory seizure,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0422855,M1,1,0,DisGeNET,35,Vertiginous seizure,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0751056,M1,1,0,DisGeNET,35,Non-epileptic convulsion,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0751110,M1,1,0,DisGeNET,35,Single Seizure,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0751123,M1,1,0,DisGeNET,35,Atonic Absence Seizures,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0751496,M1,1,0,DisGeNET,35,"Seizures, Sensory",,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C3495874,M1,1,0,DisGeNET,35,Nonepileptic Seizures,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C4505436,M1,1,0,DisGeNET,35,Generalized Absence Seizures,,-3.5,5.5,5.1,30169,102,374,7,1.9,0.7,1103|2290|2353|3569|3630|4204|6648,CHAT|FOXG1|FOS|IL6|INS|MECP2|SOD2,-2.7,0
1,-3.5,C0007772,M1,1,0,DisGeNET,35,Intracranial Arteriovenous Malformation,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,3569|3845|7422,IL6|KRAS|VEGFA,-2.7,0
1,-3.5,C0010668,M1,1,0,DisGeNET,35,"Cystic Adenomatoid Malformation of Lung, Congenital",,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1956|2263|7157,EGFR|FGFR2|TP53,-2.7,0
1,-3.5,C0017672,M1,1,0,DisGeNET,35,Glossalgia,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1432|2668|5594,MAPK14|GDNF|MAPK1,-2.7,0
1,-3.5,C0020440,M1,1,0,DisGeNET,35,Hypercapnia,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,429|1908|2668,ASCL1|EDN3|GDNF,-2.7,0
1,-3.5,C0036280,M1,1,0,DisGeNET,35,Burn scar,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,7040|7157|7422,TGFB1|TP53|VEGFA,-2.7,0
1,-3.5,C0041409,M1,1,0,DisGeNET,35,"Turner Syndrome, Male",,-3.5,22,7.8,30169,11,374,3,0.8,0.46,3845|5781|8036,KRAS|PTPN11|SHOC2,-2.7,0
1,-3.5,C0162819,M1,1,0,DisGeNET,35,"Skin Diseases, Vascular",,-3.5,22,7.8,30169,11,374,3,0.8,0.46,207|5728|5781,AKT1|PTEN|PTPN11,-2.7,0
1,-3.5,C0178421,M1,1,0,DisGeNET,35,Fibroadenoma of breast,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,207|5290|5728,AKT1|PIK3CA|PTEN,-2.7,0
1,-3.5,C0206586,M1,1,0,DisGeNET,35,Endolymphatic Hydrops,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,551|4647|5172,AVP|MYO7A|SLC26A4,-2.7,0
1,-3.5,C0221182,M1,1,0,DisGeNET,35,Chordee,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,2260|4214|5447,FGFR1|MAP3K1|POR,-2.7,0
1,-3.5,C0234517,M1,1,0,DisGeNET,35,Anarthria speech disorder,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,2512|6905|23400,FTL|TBCE|ATP13A2,-2.7,0
1,-3.5,C0241908,M1,1,0,DisGeNET,35,"Hematuria, Benign Familial",,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1286|1287|7827,COL4A4|COL4A5|NPHS2,-2.7,0
1,-3.5,C0241982,M1,1,0,DisGeNET,35,Bulla of lung,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1499|1950|2052,CTNNB1|EGF|EPHX1,-2.7,0
1,-3.5,C0265372,M1,1,0,DisGeNET,35,Fetal hydantoin syndrome,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1387|3479|4204,CREBBP|IGF1|MECP2,-2.7,0
1,-3.5,C0271240,M1,1,0,DisGeNET,35,Blindness of one eye (disorder),,-3.5,22,7.8,30169,11,374,3,0.8,0.46,5290|5291|7422,PIK3CA|PIK3CB|VEGFA,-2.7,0
1,-3.5,C0272173,M1,1,0,DisGeNET,35,Myelokathexis,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,596|5594|8289,BCL2|MAPK1|ARID1A,-2.7,0
1,-3.5,C0278695,M1,1,0,DisGeNET,35,Neuroblastoma recurrent,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,596|1029|7157,BCL2|CDKN2A|TP53,-2.7,0
1,-3.5,C0392475,M1,1,0,DisGeNET,35,Roberts-SC phocomelia syndrome,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1663|25836|157570,DDX11|NIPBL|ESCO2,-2.7,0
1,-3.5,C0683342,M1,1,0,DisGeNET,35,hazardous drinking,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,551|4128|8864,AVP|MAOA|PER2,-2.7,0
1,-3.5,C0853068,M1,1,0,DisGeNET,35,Decreased glomerular filtration rate,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1187|1188|7809,CLCNKA|CLCNKB|BSND,-2.7,0
1,-3.5,C0857002,M1,1,0,DisGeNET,35,Scirrhous gastric carcinoma,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1950|2263|7040,EGF|FGFR2|TGFB1,-2.7,0
1,-3.5,C0862636,M1,1,0,DisGeNET,35,Adenocarcinoma of the prostate metastatic,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,367|3569|7157,AR|IL6|TP53,-2.7,0
1,-3.5,C1279386,M1,1,0,DisGeNET,35,Postoperative pneumonia,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,3146|3569|9939,HMGB1|IL6|RBM8A,-2.7,0
1,-3.5,C1333620,M1,1,0,DisGeNET,35,Flat Ductal Epithelial Atypia of the Breast,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,551|1029|5728,AVP|CDKN2A|PTEN,-2.7,0
1,-3.5,C1335392,M1,1,0,DisGeNET,35,Pericytic Neoplasm,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,3479|3576|7422,IGF1|CXCL8|VEGFA,-2.7,0
1,-3.5,C1368920,M1,1,0,DisGeNET,35,Atypical Lobular Breast Hyperplasia,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,672|2099|5290,BRCA1|ESR1|PIK3CA,-2.7,0
1,-3.5,C1527404,M1,1,0,DisGeNET,35,Female Pseudo-Turner Syndrome,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,3845|5781|8036,KRAS|PTPN11|SHOC2,-2.7,0
1,-3.5,C1708781,M1,1,0,DisGeNET,35,Sarcomatoid carcinoma of the lung,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1956|2625|3717,EGFR|GATA3|JAK2,-2.7,0
1,-3.5,C1848862,M1,1,0,DisGeNET,35,Miller-McKusick-Malvaux-Syndrome (3M Syndrome),,-3.5,22,7.8,30169,11,374,3,0.8,0.46,3479|7389|23363,IGF1|UROD|OBSL1,-2.7,0
1,-3.5,C1849043,M1,1,0,DisGeNET,35,"Soft, doughy skin",,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1290|4256|81031,COL5A2|MGP|SLC2A10,-2.7,0
1,-3.5,C1857485,M1,1,0,DisGeNET,35,Flat forehead,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,2263|11285|113189,FGFR2|B4GALT7|CHST14,-2.7,0
1,-3.5,C1959588,M1,1,0,DisGeNET,35,Angioma,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,5728|7422|10413,PTEN|VEGFA|YAP1,-2.7,0
1,-3.5,C2673462,M1,1,0,DisGeNET,35,Recurrent Staphylococcus aureus infections,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,5993|5994|6774,RFX5|RFXAP|STAT3,-2.7,0
1,-3.5,C3272399,M1,1,0,DisGeNET,35,Gastric Neuroendocrine Tumor,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1027|5290|5291,CDKN1B|PIK3CA|PIK3CB,-2.7,0
1,-3.5,C3839184,M1,1,0,DisGeNET,35,Low grade serous carcinoma,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,3845|7040|7157,KRAS|TGFB1|TP53,-2.7,0
1,-3.5,C4021646,M1,1,0,DisGeNET,35,Prolonged bleeding after surgery,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,2811|2812|2815,GP1BA|GP1BB|GP9,-2.7,0
1,-3.5,C4021777,M1,1,0,DisGeNET,35,Abnormality of the larynx,,-3.5,22,7.8,30169,11,374,3,0.8,0.46,1717|10743|54903,DHCR7|RAI1|MKS1,-2.7,0
